job_title,company_name,location,employment_type,posted_date,job_description,job_url,source,department,skills,extracted_at
"Assistant Director (Security Architect & Administrator)Punjab Land Recors Authority - PLRA, PAKISTAN",Government of Punjab,,,,"error: This site need Java Script to work properly. Update your browser to latest version or enabled it. Register Login Member Login Toggle navigation Home Jobs Departmental Contacts FAQ's Assistant Director (Security Architect & Administrator) Punjab Land Recors Authority - PLRA, PAKISTAN Job Details Division Lahore District LAHORE Industry Revenue Project Punjab Land Records Authority - PLRA Total Positions 2 Employment Status Full Time Role Assistant Director (Security Architect & Administrator) Monthly Salary 145,000 - 150,000 Job Posted 18-03-2026 Level N/A Last Date to Apply 03-04-2026 Preferred Candidates Years of Experience: Masters/Bachelors (Hons) (16 years) : 3 year(s) Gender Both Age 24 - 34 Back to Listings 18 Mar Assistant Director (Security Architect & Administrator) Job Description Minimum 16 years of education in Information Security, Information Technology, Computer Science, Software Engineering, Electrical Engineering, Electronic Engineering or Cyber Security Discipline from an HEC-recognized university. Higher qualifications in related disciplines will be preferred. Experience: At least 03 years of post-qualification experience as an Infrastructure Administrator, Solutions Architect or similar role. Strong knowledge of network and system architecture and administration. Certification(s) Requirements: Must hold any valid certification issued by an internationally recognized certification authority: Microsoft Azure Solutions Architect, Microsoft Azure Network Engineer, Microsoft Azure Security Engineer, CCNP Security, CCIE Security. Note: (Technical Incentive Allowance Performance Base 100,000 to 350,000) Job Responsibilities Major Responsibilities: Define and drive the vision and roadmap for infrastructure availability and IT security across the organization. Collaborate with stakeholders to align infrastructure strategy with business objectives. Ensure high availability and performance of infrastructure services through proactive monitoring, automation, and SLA adherence. Implement incident response plans, perform post-incident activities, and create comprehensive incident reports. Participate in security hardening activities, establish security baselines to ensure the enterprise patch management program. Manage the organization’s PKI, assess encryption ciphers for vulnerabilities, and upgrade to advanced cryptographic solutions. Manage relevant security technologies and Solutions including encryption, authentication, authorization, SIEM, EDR, SOAR, IDPS, PAM & DLP. Design and implementation of security solutions, ensuring robust and scalable security architecture that aligns with organizational goals and industry best practices. Stay abreast of the latest security trends and threat intelligence to proactively adapt and strengthen security measures in response to emerging threats and vulnerabilities. Design and deploy WAF, perform applications onboarding, and configure web traffic security rules, monitor the web traffic. Stron",https://jobs.punjab.gov.pk/new_recruit/job_detail/assistant-director-security-architect-administrator-1,punjab,,,2026-03-21T00:07:44.896542
"Assistant Director (Internal Information Security Audit)Punjab Land Recors Authority - PLRA, PAKISTAN",Government of Punjab,,,,"error: This site need Java Script to work properly. Update your browser to latest version or enabled it. Register Login Member Login Toggle navigation Home Jobs Departmental Contacts FAQ's Assistant Director (Internal Information Security Audit) Punjab Land Recors Authority - PLRA, PAKISTAN Job Details Division Lahore District LAHORE Industry Revenue Project Punjab Land Records Authority - PLRA Total Positions 1 Employment Status Full Time Role Assistant Director (Internal Information Security Audit) Monthly Salary 145,000 - 150,000 Job Posted 18-03-2026 Level N/A Last Date to Apply 03-04-2026 Preferred Candidates Years of Experience: Masters/Bachelors (Hons) (16 years) : 3 year(s) Gender Both Age 24 - 34 Back to Listings 18 Mar Assistant Director (Internal Information Security Audit) Job Description Qualification: Minimum 16 years of education in Information Security, Information Technology, Computer Science, Software Engineering, Electrical engineering, Electronic engineering or Cyber Security Discipline from an HEC-recognized university. Higher qualifications in related disciplines will be preferred. Experience: At least 03 years of post-qualification experience in Cyber Security, Information Security Governance, Risk Management, Security Compliance, Security Auditing within large-scale national or international organizations. Certification(s) Requirements: Must hold any valid certification issued by an internationally recognized certification authority: CISA, CRISC, ISO27001-LI/LA, with preference given to candidates who holds CISA or ISO 27001 LA. Note: (Technical Incentive Allowance Performance Base 100,000 to 350,000) Job Responsibilities Major Jobs Responsibilities: Develop and execute detailed security audit plans to assess the effectiveness of security controls and identify vulnerabilities. Evaluate security controls and configurations across systems, networks, and applications to identify weaknesses and potential attack vectors. Conduct comprehensive security assessments using both automated tools and manual techniques to identify and document security risks. Support senior management in strategic decision-making related to security audit findings and recommendations. Perform audits of security practices, policies, and procedures to ensure compliance with industry standards, regulations, and internal policies across all data processing locations of the organization. Track and follow up on remediation efforts to ensure identified issues are addressed effectively and within agreed timelines. Maintain thorough documentation of audit processes, findings, and evidence to support audit conclusions and recommendations. Collaborate with IT and security teams to understand the technical environment, provide guidance on security best practices, and support audit-related activities. Stay current with evolving security threats, technologies, and industry standards to enhance audit methodologies and effectiveness. Conduct post-audit reviews and ass",https://jobs.punjab.gov.pk/new_recruit/job_detail/assistant-director-internal-information-security-audit,punjab,,,2026-03-21T00:07:47.130543
"Manager OperationsPunjab Cattle Market Management & Develoment Company, PAKISTAN",Government of Punjab,,,,"error: This site need Java Script to work properly. Update your browser to latest version or enabled it. Register Login Member Login Toggle navigation Home Jobs Departmental Contacts FAQ's Manager Operations Punjab Cattle Market Management & Develoment Company, PAKISTAN Job Details Division Dera Ghazi Khan Rawalpindi District D.G. KHAN RAWALPINDI Industry Cattle Market Project Punjab Cattle Market Management & Development Company Total Positions 2 Employment Status Contract Role Manager Operations Job Posted 16-03-2026 Level M-4 Last Date to Apply 01-04-2026 Preferred Candidates Years of Experience: Masters/Bachelors (Hons) (16 years) : 5 year(s) Gender Both Age 25 - 40 Back to Listings 16 Mar Manager Operations Job Description Qualification: Master's degree in Management Sciences / Administration. DVM will be given preference. Experience: At least 5 years of relevant experience working in a private or public sector organization. Note: Candidates holding a domicile of the relevant division will be preferred. Degree Level Masters/Bachelors (Hons) (16 years) 16 Years of Education Degree Area Business Administration Management Public Administration Livestock Important Note Domicile is required for this position. For Getting Domicile at home through flagship initiative of Government of Punjab, Call 1202 or download the Dastak Doorstep Delivery App now! Google Play Store | Apple App Store | Web Portal Apply for this Job View Advertisement Sitemap Home Jobs FAQ's Departmental Contacts Career Center Interview Guides Job Search Guides Career Development Career News Contact Us +92 42 35880062 Ext:1222 jobsonlinesupport@punjab.gov.pk × Register Email Address Please enter email Invalid email Password Please enter password Password must be between 8 and 32 characters long Password must be strong Confirm Password Please confirm password Password mismatch Password must be 8 characters long Please enter a value Register × Login Email Address Please enter email Invalid email Password Please enter password Please enter a value Register Forget Password Login × Forget Password Email Address Please enter email Invalid email Please enter a valid email address Please enter a value Send Email × Reset Password New Password Please enter New Passowrd Confirm New Password Please enter Confirm New Password The New Password and Its Confirm are not the same Please enter a value Reset Password",https://jobs.punjab.gov.pk/new_recruit/job_detail/manager-operations-17,punjab,,,2026-03-21T00:07:49.377038
Animation Specialist,Government of Punjab,,,,"error: This site need Java Script to work properly. Update your browser to latest version or enabled it. Register Login Member Login Toggle navigation Home Jobs Departmental Contacts FAQ's Animation Specialist Job Details Division Lahore District LAHORE Industry Information Technology Total Positions 1 Employment Status Contract Role Animation Specialist Job Posted 14-03-2026 Level Last Date to Apply 30-03-2026 Preferred Candidates Years of Experience: Masters/Bachelors (Hons) (16 years) : 3 year(s) Gender Both Age 25 - 45 Back to Listings 14 Mar Animation Specialist Job Description Create 2D/3D animations, motion graphics, and video content from concept to final delivery. Collaborate with creative, marketing, and product teams to develop visual assets for campaigns, websites, social media, and presentations. Edit raw video footage, add sound effects, music, voiceovers, and visual effects to enhance storytelling. Design visual elements such as titles, lower thirds, transitions, and infographics. Manage video shoots including planning, lighting, sound, and camera operation (if applicable). Maintain brand consistency across all video and animation materials. Optimize videos for various formats and platforms (YouTube, Instagram, LinkedIn, TikTok, etc.). Stay up-to-date with animation anideo trends, techniques, and software tools. Degree Level Masters/Bachelors (Hons) (16 years) 16 Years of Education Degree Area Advanced Computing Communication Engineering/Sciences Computational Science Computer Engineering/Sciences Computer Networks Information Engineering/Sciences Information Technology Marketing Mass Communication Visual Art / Design Media and Mass Communication Software Engineering Electronic Media Management Information System Digital Media Important Note Domicile is required for this position. For Getting Domicile at home through flagship initiative of Government of Punjab, Call 1202 or download the Dastak Doorstep Delivery App now! Google Play Store | Apple App Store | Web Portal Apply for this Job View Advertisement Sitemap Home Jobs FAQ's Departmental Contacts Career Center Interview Guides Job Search Guides Career Development Career News Contact Us +92 42 35880062 Ext:1222 jobsonlinesupport@punjab.gov.pk × Register Email Address Please enter email Invalid email Password Please enter password Password must be between 8 and 32 characters long Password must be strong Confirm Password Please confirm password Password mismatch Password must be 8 characters long Please enter a value Register × Login Email Address Please enter email Invalid email Password Please enter password Please enter a value Register Forget Password Login × Forget Password Email Address Please enter email Invalid email Please enter a valid email address Please enter a value Send Email × Reset Password New Password Please enter New Passowrd Confirm New Password Please enter Confirm New Password The New Password and Its Confirm are not the same Please enter a value Reset Passw",https://jobs.punjab.gov.pk/new_recruit/job_detail/animation-specialist-10,punjab,,,2026-03-21T00:07:51.613798
Assistant Manager Marketing,Government of Punjab,,,,"error: This site need Java Script to work properly. Update your browser to latest version or enabled it. Register Login Member Login Toggle navigation Home Jobs Departmental Contacts FAQ's Assistant Manager Marketing Job Details Division Lahore District LAHORE Industry Information Technology Total Positions 1 Employment Status Contract Role Assistant Manager Marketing Job Posted 14-03-2026 Level Last Date to Apply 30-03-2026 Preferred Candidates Years of Experience: Masters/Bachelors (Hons) (16 years) : 4 year(s) Gender Both Age 26 - 45 Back to Listings 14 Mar Assistant Manager Marketing Job Description Develop and execute a comprehensive marketing and communications strategy for Accelerate Punjab, including brand positioning, digital campaigns, and public relations. Manage all marketing channels: social media, email newsletters, website content, print materials, and signage across centers. Coordinate promotional campaigns for startup application drives, Demo Days, and investor forums. Liaise with media outlets, craft press releases, and arrange interviews/panels for Accelerate Punjab leadership and selected entrepreneurs. Measure campaign effectiveness (e.g., reach, conversions, brand sentiment) and adjust tactics accordingly. Degree Level Masters/Bachelors (Hons) (16 years) 16 Years of Education Degree Area Advanced Computing Business Administration Commerce Communication Engineering/Sciences Computational Science Computer Engineering/Sciences Computer Networks Economics Information Engineering/Sciences Information Technology Marketing Mass Communication Project Management Public Administration Public Policy Telecommunication Engineering/Sciences Visual Art / Design Media and Mass Communication Management Sciences Sociology Electronic Media Agricultural Economics Business and Management Sciences Management Information System Digital Media Public Relation Important Note Domicile is required for this position. For Getting Domicile at home through flagship initiative of Government of Punjab, Call 1202 or download the Dastak Doorstep Delivery App now! Google Play Store | Apple App Store | Web Portal Apply for this Job View Advertisement Sitemap Home Jobs FAQ's Departmental Contacts Career Center Interview Guides Job Search Guides Career Development Career News Contact Us +92 42 35880062 Ext:1222 jobsonlinesupport@punjab.gov.pk × Register Email Address Please enter email Invalid email Password Please enter password Password must be between 8 and 32 characters long Password must be strong Confirm Password Please confirm password Password mismatch Password must be 8 characters long Please enter a value Register × Login Email Address Please enter email Invalid email Password Please enter password Please enter a value Register Forget Password Login × Forget Password Email Address Please enter email Invalid email Please enter a valid email address Please enter a value Send Email × Reset Password New Password Please enter New Passowrd Confirm New Password",https://jobs.punjab.gov.pk/new_recruit/job_detail/assistant-manager-marketing-4,punjab,,,2026-03-21T00:07:53.831321
Assistant Startup Growth Manager,Government of Punjab,,,,"error: This site need Java Script to work properly. Update your browser to latest version or enabled it. Register Login Member Login Toggle navigation Home Jobs Departmental Contacts FAQ's Assistant Startup Growth Manager Job Details Division Lahore District LAHORE Industry Information Technology Total Positions 1 Employment Status Contract Role Assistant Startup Growth Manager Job Posted 14-03-2026 Level Last Date to Apply 30-03-2026 Preferred Candidates Years of Experience: Masters/Bachelors (Hons) (16 years) : 3 year(s) Gender Both Age 25 - 45 Back to Listings 14 Mar Assistant Startup Growth Manager Job Description Support the Program Managers and Senior Program Managers in executing the incubation lifecycle for 15 startups per cycle at each of two assigned centers. Facilitate startup onboarding, induction workshops, and orientation sessions at the start of each cohort. Maintain incubator CRM/database: update startup profiles, track milestone achievements, and monitor stipend disbursements against attendance/KPI checklists. Coordinate legal/IP clinics, scheduling IPR Specialist consultations, and arranging seed grant disbursements upon milestone validation. Assist in arranging domain-specific mentoring sessions (e.g., AgriTech, CleanTech) by collaborating with Community & Research Analysts and external experts. Degree Level Masters/Bachelors (Hons) (16 years) 16 Years of Education Degree Area Advanced Computing Agriculture Engineering/Sciences Business Administration Communication Engineering/Sciences Computational Science Computer Engineering/Sciences Computer Networks Electrical Engineering/Sciences Electronics Engineering/Sciences Engineering Environmental Engineering/Sciences Information Engineering/Sciences Information Technology Management Marketing Mechatronics Engineering/Sciences Project Management Risk Management Social Sciences Supply Chain Management Telecommunication Engineering/Sciences Telematics Engineering/Sciences Total Quality Management Data science Environmental Engineering Electrical Engineering Software Engineering Management Sciences Data Analytics Business and Management Sciences Management Information System Digital Media Important Note Domicile is required for this position. For Getting Domicile at home through flagship initiative of Government of Punjab, Call 1202 or download the Dastak Doorstep Delivery App now! Google Play Store | Apple App Store | Web Portal Apply for this Job View Advertisement Sitemap Home Jobs FAQ's Departmental Contacts Career Center Interview Guides Job Search Guides Career Development Career News Contact Us +92 42 35880062 Ext:1222 jobsonlinesupport@punjab.gov.pk × Register Email Address Please enter email Invalid email Password Please enter password Password must be between 8 and 32 characters long Password must be strong Confirm Password Please confirm password Password mismatch Password must be 8 characters long Please enter a value Register × Login Email Address Please enter email Inval",https://jobs.punjab.gov.pk/new_recruit/job_detail/assistant-startup-growth-manager-1,punjab,,,2026-03-21T00:07:56.041063
Finance and Investment Manager,Government of Punjab,,,,"error: This site need Java Script to work properly. Update your browser to latest version or enabled it. Register Login Member Login Toggle navigation Home Jobs Departmental Contacts FAQ's Finance and Investment Manager Job Details Division Lahore District LAHORE Industry Information Technology Total Positions 1 Employment Status Contract Role Finance and Investment Manager Job Posted 14-03-2026 Level Last Date to Apply 30-03-2026 Preferred Candidates Years of Experience: Masters/Bachelors (Hons) (16 years) : 5 year(s) Gender Both Age 27 - 45 Back to Listings 14 Mar Finance and Investment Manager Job Description Manage day-to-day operational logistics for all four sites (Lahore accelerator + three regional incubators). Oversee facility management: utilities, security, maintenance contracts, housekeeping, and procurement of office supplies Coordinate logistics for events (Demo Days, training sessions, investor forums), including venue setup, catering, transportation, and A/V support. Develop and maintain SOPs for operations, including safety protocols, inventory control, and vendor performance tracking. Liaise with the Finance team to track expenditures against operational budgets and ensure timely invoice processing Degree Level Masters/Bachelors (Hons) (16 years) 16 Years of Education Degree Area Accounting Business Administration Chartered Accountancy Cost Accounting Economics Finance Statistics Business and Management Sciences Management Information System Accountancy/Chartered Accountancy Important Note Domicile is required for this position. For Getting Domicile at home through flagship initiative of Government of Punjab, Call 1202 or download the Dastak Doorstep Delivery App now! Google Play Store | Apple App Store | Web Portal Apply for this Job View Advertisement Sitemap Home Jobs FAQ's Departmental Contacts Career Center Interview Guides Job Search Guides Career Development Career News Contact Us +92 42 35880062 Ext:1222 jobsonlinesupport@punjab.gov.pk × Register Email Address Please enter email Invalid email Password Please enter password Password must be between 8 and 32 characters long Password must be strong Confirm Password Please confirm password Password mismatch Password must be 8 characters long Please enter a value Register × Login Email Address Please enter email Invalid email Password Please enter password Please enter a value Register Forget Password Login × Forget Password Email Address Please enter email Invalid email Please enter a valid email address Please enter a value Send Email × Reset Password New Password Please enter New Passowrd Confirm New Password Please enter Confirm New Password The New Password and Its Confirm are not the same Please enter a value Reset Password",https://jobs.punjab.gov.pk/new_recruit/job_detail/finance-and-investment-manager-1,punjab,,,2026-03-21T00:07:58.253763
IT Manager,Government of Punjab,,,,"error: This site need Java Script to work properly. Update your browser to latest version or enabled it. Register Login Member Login Toggle navigation Home Jobs Departmental Contacts FAQ's IT Manager Job Details Division Lahore District LAHORE Industry Information Technology Total Positions 1 Employment Status Contract Role IT Manager Job Posted 14-03-2026 Level Last Date to Apply 30-03-2026 Preferred Candidates Years of Experience: Masters/Bachelors (Hons) (16 years) : 5 year(s) Gender Both Age 29 - 45 Back to Listings 14 Mar IT Manager Job Description Oversee all IT infrastructure for the central accelerator and three regional incubation centers, including network architecture, servers, and connectivity. Manage high-speed internet provisioning, firewall/security appliances, and VPNs to ensure secure remote and on-site access. Coordinate hardware procurement (desktops, laptops, printers), installation, and maintenance; maintain an inventory of all IT assets. Provide technical support to startups (helpdesk, software installations, troubleshooting), and train cohort teams on common tools (e.g., version control, cloud services). Degree Level Masters/Bachelors (Hons) (16 years) 16 Years of Education Degree Area Advanced Computing Computational Science Computer Engineering/Sciences Computer Networks Information Engineering/Sciences Information Technology Software Engineering Management Information System Important Note Domicile is required for this position. For Getting Domicile at home through flagship initiative of Government of Punjab, Call 1202 or download the Dastak Doorstep Delivery App now! Google Play Store | Apple App Store | Web Portal Apply for this Job View Advertisement Sitemap Home Jobs FAQ's Departmental Contacts Career Center Interview Guides Job Search Guides Career Development Career News Contact Us +92 42 35880062 Ext:1222 jobsonlinesupport@punjab.gov.pk × Register Email Address Please enter email Invalid email Password Please enter password Password must be between 8 and 32 characters long Password must be strong Confirm Password Please confirm password Password mismatch Password must be 8 characters long Please enter a value Register × Login Email Address Please enter email Invalid email Password Please enter password Please enter a value Register Forget Password Login × Forget Password Email Address Please enter email Invalid email Please enter a valid email address Please enter a value Send Email × Reset Password New Password Please enter New Passowrd Confirm New Password Please enter Confirm New Password The New Password and Its Confirm are not the same Please enter a value Reset Password",https://jobs.punjab.gov.pk/new_recruit/job_detail/it-manager-4,punjab,,,2026-03-21T00:08:00.389396
Programme Officer,Government of Punjab,,,,"error: This site need Java Script to work properly. Update your browser to latest version or enabled it. Register Login Member Login Toggle navigation Home Jobs Departmental Contacts FAQ's Programme Officer Job Details Division Lahore District LAHORE Industry Information Technology Total Positions 1 Employment Status Contract Role Programme Officer Job Posted 14-03-2026 Level Last Date to Apply 30-03-2026 Preferred Candidates Years of Experience: Masters/Bachelors (Hons) (16 years) : 2 year(s) Gender Both Age 24 - 45 Back to Listings 14 Mar Programme Officer Job Description Organize and conduct meetings with clients to jot down their requirements and draft an initial requirement document Follow up with departmental resources to expedite processes Close coordination with development team for implementation Work in liaison with client departments to facilitate them in resolving their queries pre and post launch Up-gradation and updating documents and web sites. To ensure timely resolution of issues. To act as PITB's focal person for the project. To coordinate with department for Data/ Information collection as per specified formats. To monitor the project and to ensure timely generation of all project progress reports. Degree Level Masters/Bachelors (Hons) (16 years) 16 Years of Education Degree Area Accounting Advanced Computing Business Administration Computational Science Computer Engineering/Sciences Computer Networks Information Engineering/Sciences Information Technology Project Management Risk Management Supply Chain Management Procurement Management Contract Management Software Engineering Management Sciences Business and Management Sciences Management Information System Important Note Domicile is required for this position. For Getting Domicile at home through flagship initiative of Government of Punjab, Call 1202 or download the Dastak Doorstep Delivery App now! Google Play Store | Apple App Store | Web Portal Apply for this Job View Advertisement Sitemap Home Jobs FAQ's Departmental Contacts Career Center Interview Guides Job Search Guides Career Development Career News Contact Us +92 42 35880062 Ext:1222 jobsonlinesupport@punjab.gov.pk × Register Email Address Please enter email Invalid email Password Please enter password Password must be between 8 and 32 characters long Password must be strong Confirm Password Please confirm password Password mismatch Password must be 8 characters long Please enter a value Register × Login Email Address Please enter email Invalid email Password Please enter password Please enter a value Register Forget Password Login × Forget Password Email Address Please enter email Invalid email Please enter a valid email address Please enter a value Send Email × Reset Password New Password Please enter New Passowrd Confirm New Password Please enter Confirm New Password The New Password and Its Confirm are not the same Please enter a value Reset Password",https://jobs.punjab.gov.pk/new_recruit/job_detail/programme-officer-244,punjab,,,2026-03-21T00:08:02.603372
Project Coordinator,Government of Punjab,,,,"error: This site need Java Script to work properly. Update your browser to latest version or enabled it. Register Login Member Login Toggle navigation Home Jobs Departmental Contacts FAQ's Project Coordinator Job Details Division Islamabad Capital Territory District ISLAMABAD Industry Information Technology Total Positions 1 Employment Status Contract Role Project Coordinator Job Posted 14-03-2026 Level Last Date to Apply 30-03-2026 Preferred Candidates Years of Experience: Masters/Bachelors (Hons) (16 years) : 2 year(s) Gender Both Age 24 - 45 Back to Listings 14 Mar Project Coordinator Job Description Should have knowledge of relevant domains. A candidate with good communication skills and relevant experience in managing and delivering projects will be preferred. Organize and conduct meetings with clients to jot down their requirements and draft an initial requirement document Follow up with departmental resources to expedite processes Close coordination with the development team for implementation Work in liaison with client departments to facilitate them in resolving their queries pre and post-launch Any other task assigned by Management Proficiency with computers, especially MS Office. Degree Level Masters/Bachelors (Hons) (16 years) 16 Years of Education Degree Area Advanced Computing Business Administration Chemical Engineering/Sciences Commerce Communication Engineering/Sciences Computational Science Computer Engineering/Sciences Computer Networks Electrical Engineering/Sciences Electronics Engineering/Sciences Engineering Environmental Engineering/Sciences Industrial Engineering/Sciences Information Engineering/Sciences Information Technology Management Mechatronics Engineering/Sciences Mechanical Engineering/Sciences Petroleum Engineering/Sciences Project Management Public Administration Public Health Public Policy Risk Management Supply Chain Management Telecommunication Engineering/Sciences Telematics Engineering/Sciences Total Quality Management Procurement Management Data science Environmental Engineering Electrical Engineering Contract Management Hydro Power Engineering Software Engineering Management Sciences Administrative Sciences Data Analytics Natural Sciences Land resources management Business and Management Sciences Management Information System Public Relation Soil Science Important Note Domicile is required for this position. For Getting Domicile at home through flagship initiative of Government of Punjab, Call 1202 or download the Dastak Doorstep Delivery App now! Google Play Store | Apple App Store | Web Portal Apply for this Job View Advertisement Sitemap Home Jobs FAQ's Departmental Contacts Career Center Interview Guides Job Search Guides Career Development Career News Contact Us +92 42 35880062 Ext:1222 jobsonlinesupport@punjab.gov.pk × Register Email Address Please enter email Invalid email Password Please enter password Password must be between 8 and 32 characters long Password must be strong Confirm Password Pleas",https://jobs.punjab.gov.pk/new_recruit/job_detail/project-coordinator-29,punjab,,,2026-03-21T00:08:04.818835
Business Analyst,Government of Punjab,,,,"error: This site need Java Script to work properly. Update your browser to latest version or enabled it. Register Login Member Login Toggle navigation Home Jobs Departmental Contacts FAQ's Business Analyst Job Details Division Islamabad Capital Territory District ISLAMABAD Industry Information Technology Total Positions 1 Employment Status Contract Role Business Analyst Job Posted 14-03-2026 Level Last Date to Apply 30-03-2026 Preferred Candidates Years of Experience: Masters/Bachelors (Hons) (16 years) : 2 year(s) Gender Both Age 24 - 45 Back to Listings 14 Mar Business Analyst Job Description Collecting information to identify needs analyze and document the requirement for business. Solving business problems and designing a technical solution. Assessing the impact of change. Perform risk analysis to evaluate possible dangers related to the implementation. Translating company requirements in a format that stakeholders can easily understand (user cases diagrams). Manage the project plan, communicate with developers, hold meetings to follow up and implement the solutions. Skills include stakeholder management, data modeling and knowledge of IT. Analyze large amount of data and other business processes to form ideas and fix problems. Communicate their ideas in an expressive way that is easy for the receiver to understand. Primary responsibility to come up with solutions to an organization's problems. Thorough research must be conducted about new processes and software to present results that are effective. Degree Level Masters/Bachelors (Hons) (16 years) 16 Years of Education Degree Area Advanced Computing Business Administration Communication Engineering/Sciences Computational Science Computer Engineering/Sciences Computer Networks Electrical Engineering/Sciences Electronics Engineering/Sciences Energy Engineering/Sciences Engineering Environmental Engineering/Sciences Finance Industrial Engineering/Sciences Information Engineering/Sciences Information Technology Management Manufacturing Engineering/Sciences Mechatronics Engineering/Sciences Mechanical Engineering/Sciences Petroleum Engineering/Sciences Project Management Public Administration Public Health Public Policy Risk Management Supply Chain Management Telecommunication Engineering/Sciences Telematics Engineering/Sciences Total Quality Management Procurement Management Data science Environmental Engineering Electrical Engineering Contract Management Software Engineering Management Sciences Digital Electronics Electronic Media Data Analytics Land resources management Business and Management Sciences Management Information System Public Relation Mechanical Engineering/Sciences 1 Important Note Domicile is required for this position. For Getting Domicile at home through flagship initiative of Government of Punjab, Call 1202 or download the Dastak Doorstep Delivery App now! Google Play Store | Apple App Store | Web Portal Apply for this Job View Advertisement Sitemap Home Jobs FAQ's Department",https://jobs.punjab.gov.pk/new_recruit/job_detail/business-analyst-13,punjab,,,2026-03-21T00:08:07.038930
DevOps Engineer,Government of Punjab,,,,"error: This site need Java Script to work properly. Update your browser to latest version or enabled it. Register Login Member Login Toggle navigation Home Jobs Departmental Contacts FAQ's DevOps Engineer Job Details Division Lahore District LAHORE Industry Information Technology Total Positions 1 Employment Status Contract Role DevOps Engineer Job Posted 14-03-2026 Level Last Date to Apply 30-03-2026 Preferred Candidates Years of Experience: Masters/Bachelors (Hons) (16 years) : 3 year(s) Gender Both Age 25 - 45 Back to Listings 14 Mar DevOps Engineer Job Description Install, configure, and maintain computer systems, servers, networks, and software applications. Monitor system performance, identify issues, and implement necessary solutions to ensure optimal performance and reliability. Administer user accounts, permissions, and access rights across various systems and applications. Perform regular security monitoring and implement security measures to protect systems and data from unauthorized access and cyber threats. Conduct system backups, recovery, and disaster recovery planning to ensure data integrity and business continuity. Install and configure software updates, patches, and security fixes to maintain system stability and security. Collaborate with cross-functional teams to assess technology needs, evaluate new hardware and software solutions, and make recommendations for system enhancements. Provide technical support and troubleshoot system and network issues, escalating problems as necessary and ensuring timely resolution. Monitor and manage system resources, including disk space, memory, and CPU utilization, to optimize performance and capacity. Degree Level Masters/Bachelors (Hons) (16 years) 16 Years of Education Degree Area Advanced Computing Applied Physics Computational Science Computer Engineering/Sciences Computer Networks Electrical Engineering/Sciences Electronics Engineering/Sciences Information Engineering/Sciences Information Technology Mathematics Telecommunication Engineering/Sciences Data science Artificial Intelligence Electrical Engineering Software Engineering Data Analytics Management Information System Important Note Domicile is required for this position. For Getting Domicile at home through flagship initiative of Government of Punjab, Call 1202 or download the Dastak Doorstep Delivery App now! Google Play Store | Apple App Store | Web Portal Apply for this Job View Advertisement Sitemap Home Jobs FAQ's Departmental Contacts Career Center Interview Guides Job Search Guides Career Development Career News Contact Us +92 42 35880062 Ext:1222 jobsonlinesupport@punjab.gov.pk × Register Email Address Please enter email Invalid email Password Please enter password Password must be between 8 and 32 characters long Password must be strong Confirm Password Please confirm password Password mismatch Password must be 8 characters long Please enter a value Register × Login Email Address Please enter email Invalid email Passwor",https://jobs.punjab.gov.pk/new_recruit/job_detail/devops-engineer-3,punjab,,,2026-03-21T00:08:09.282535
